frame.time_epoch,ip.src,ip.dst,frame.len,tcp.port,udp.port,ip.proto,frame.time_delta,tcp.flags,ip.len,icmp.type,tcp.stream,tcp.seq,tcp.ack,ip.flags.df,tcp.window_size,ip.ttl,tcp.analysis.flags,http.request.uri,http.response.code
"1762682122.292080000","172.17.19.207","192.34.20.166","66","59143,443",,"6","0.000620000","0x0002","52",,"38","0","0","True","65535","128",,,
"1762682122.343609000","172.17.19.207","35.223.238.178","54","57040,443",,"6","0.051529000","0x0010","40",,"15","8097","629","True","252","128",,,
"1762682122.343662000","172.17.19.207","35.223.238.178","54","59064,443",,"6","0.000053000","0x0010","40",,"18","27120","4991","True","64768","128",,,
"1762682122.389384000",,,"60",,,,"0.045722000",,,,,,,,,,,,
"1762682122.392050000","172.17.22.28","224.0.0.251","93",,"5353,5353","17","0.002666000",,"79",,,,,"False",,"1",,,
"1762682122.392050000",,,"113",,"5353,5353",,"0.000000000",,,,,,,,,,,,
"1762682122.524626000","172.17.19.207","185.199.109.154","55","59911,443",,"6","0.132576000","0x0010","41",,"39","1","1","True","255","128",,,
"1762682122.527047000","192.34.20.166","172.17.19.207","54","443,59122",,"6","0.002421000","0x0011","40",,"34","10466","2879","True","78976","53",,,
"1762682122.527047000","192.34.20.166","172.17.19.207","54","443,59090",,"6","0.000000000","0x0011","40",,"27","19632","4461","True","81536","53",,,
"1762682122.527103000","172.17.19.207","192.34.20.166","54","59122,443",,"6","0.000056000","0x0010","40",,"34","2879","10467","True","65280","128",,,
"1762682122.527153000","172.17.19.207","192.34.20.166","54","59090,443",,"6","0.000050000","0x0010","40",,"27","4461","19633","True","65280","128",,,
"1762682122.528724000","192.34.20.166","172.17.19.207","66","443,59143",,"6","0.001571000","0x0012","52",,"38","0","1","True","64240","53",,,
"1762682122.528786000","172.17.19.207","192.34.20.166","54","59143,443",,"6","0.000062000","0x0010","40",,"38","1","1","True","65280","128",,,
"1762682122.529031000","192.34.20.166","172.17.19.207","54","443,59127",,"6","0.000245000","0x0010","40",,"35","10458","3221","True","81536","53",,,
"1762682122.529344000","172.17.19.207","192.34.20.166","1537","59143,443",,"6","0.000313000","0x0018","1523",,"38","1","1","True","65280","128",,,
"1762682122.530548000","192.34.20.166","172.17.19.207","54","443,59132",,"6","0.001204000","0x0010","40",,"36","4393","2270","True","66688","53",,,
"1762682122.531274000","185.199.109.154","172.17.19.207","66","443,59911",,"6","0.000726000","0x0010","52",,"39","1","2","True","289","56",,,
"1762682122.536896000","192.34.20.166","172.17.19.207","66","443,59137",,"6","0.005622000","0x0010","52",,"37","1","1","True","64256","53","1",,
"1762682122.536950000","192.34.20.166","172.17.19.207","54","443,59137",,"6","0.000054000","0x0010","40",,"37","1","1484","True","67200","53",,,
"1762682122.542736000","192.34.20.166","172.17.19.207","2974","443,59137",,"6","0.005786000","0x0018","2960",,"37","1","1484","True","67200","53",,,
"1762682122.542791000","172.17.19.207","192.34.20.166","54","59137,443",,"6","0.000055000","0x0010","40",,"37","1484","2921","True","65280","128",,,
"1762682122.542910000","192.34.20.166","172.17.19.207","1230","443,59137",,"6","0.000119000","0x0018","1216",,"37","2921","1484","True","67200","53",,,
"1762682122.544138000","192.34.20.166","172.17.19.207","192","443,59137",,"6","0.001228000","0x0018","178",,"37","4097","1484","True","67200","53",,,
"1762682122.544138000","192.34.20.166","172.17.19.207","1514","443,59127",,"6","0.000000000","0x0010","1500",,"35","10458","3221","True","81536","53",,,
"1762682122.544171000","172.17.19.207","192.34.20.166","54","59137,443",,"6","0.000033000","0x0010","40",,"37","1484","4235","True","64000","128",,,
"1762682122.545294000","192.34.20.166","172.17.19.207","1514","443,59127",,"6","0.001123000","0x0018","1500",,"35","11918","3221","True","81536","53",,,
"1762682122.545318000","172.17.19.207","192.34.20.166","54","59127,443",,"6","0.000024000","0x0010","40",,"35","3221","13378","True","65280","128",,,
"1762682122.545355000","172.17.19.207","192.34.20.166","134","59137,443",,"6","0.000037000","0x0018","120",,"37","1484","4235","True","64000","128",,,
"1762682122.545477000","172.17.19.207","192.34.20.166","376","59137,443",,"6","0.000122000","0x0018","362",,"37","1564","4235","True","64000","128",,,
"1762682122.545516000","172.17.19.207","192.34.20.166","240","59137,443",,"6","0.000039000","0x0018","226",,"37","1886","4235","True","64000","128",,,
"1762682122.546280000","192.34.20.166","172.17.19.207","168","443,59127",,"6","0.000764000","0x0018","154",,"35","13378","3221","True","81536","53",,,
"1762682122.546902000","192.34.20.166","172.17.19.207","1514","443,59132",,"6","0.000622000","0x0010","1500",,"36","4393","2270","True","66688","53",,,
"1762682122.547705000","192.34.20.166","172.17.19.207","1514","443,59132",,"6","0.000803000","0x0018","1500",,"36","5853","2270","True","66688","53",,,
"1762682122.547734000","172.17.19.207","192.34.20.166","54","59132,443",,"6","0.000029000","0x0010","40",,"36","2270","7313","True","65280","128",,,
"1762682122.548910000","192.34.20.166","172.17.19.207","155","443,59132",,"6","0.001176000","0x0018","141",,"36","7313","2270","True","66688","53",,,
"1762682122.589474000","172.17.19.207","192.34.20.166","54","59127,443",,"6","0.040564000","0x0010","40",,"35","3221","13492","True","65280","128",,,
"1762682122.589550000","172.17.19.207","192.34.20.166","54","59132,443",,"6","0.000076000","0x0010","40",,"36","2270","7414","True","65280","128",,,
"1762682122.597400000",,,"60",,,,"0.007850000",,,,,,,,,,,,
"1762682122.597400000",,,"56",,,,"0.000000000",,,,,,,,,,,,
"1762682122.597400000",,,"56",,,,"0.000000000",,,,,,,,,,,,
"1762682122.597400000",,,"56",,,,"0.000000000",,,,,,,,,,,,
"1762682122.597400000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682122.597400000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682122.597400000","172.17.22.28","224.0.0.251","93",,"5353,5353","17","0.000000000",,"79",,,,,"False",,"1",,,
"1762682122.597400000",,,"113",,"5353,5353",,"0.000000000",,,,,,,,,,,,
"1762682122.802245000",,,"60",,,,"0.204845000",,,,,,,,,,,,
"1762682122.802245000","172.17.22.226","255.255.255.255","125",,"10004,10004","17","0.000000000",,"111",,,,,"False",,"128",,,
"1762682122.802245000","172.17.22.226","172.17.23.255","70",,"53034,22222","17","0.000000000",,"56",,,,,"False",,"128",,,
"1762682122.802245000","172.17.22.226","255.255.255.255","70",,"53035,22222","17","0.000000000",,"56",,,,,"False",,"128",,,
"1762682122.802245000","172.17.22.226","255.255.255.255","70",,"53036,22222","17","0.000000000",,"56",,,,,"False",,"128",,,
"1762682122.802245000","172.17.22.226","255.255.255.255","125",,"10004,10004","17","0.000000000",,"111",,,,,"False",,"128",,,
"1762682122.802245000","172.17.22.226","255.255.255.255","125",,"10004,10004","17","0.000000000",,"111",,,,,"False",,"128",,,
"1762682122.802245000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682122.802245000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682122.802245000","172.17.22.226","172.17.23.255","70",,"53037,22222","17","0.000000000",,"56",,,,,"False",,"128",,,
"1762682122.802245000","172.17.22.226","255.255.255.255","70",,"53038,22222","17","0.000000000",,"56",,,,,"False",,"128",,,
"1762682122.802245000","172.17.22.226","255.255.255.255","70",,"53039,22222","17","0.000000000",,"56",,,,,"False",,"128",,,
"1762682122.802245000","172.17.22.226","172.17.23.255","56",,"53040,3289","17","0.000000000",,"42",,,,,"False",,"128",,,
"1762682122.802245000","172.17.22.226","255.255.255.255","56",,"53041,3289","17","0.000000000",,"42",,,,,"False",,"128",,,
"1762682122.802245000","172.17.22.226","255.255.255.255","56",,"53042,3289","17","0.000000000",,"42",,,,,"False",,"128",,,
"1762682122.802245000","172.17.21.86","172.17.23.255","110",,"137,137","17","0.000000000",,"96",,,,,"False",,"128",,,
"1762682122.802245000","172.17.21.86","172.17.23.255","110",,"137,137","17","0.000000000",,"96",,,,,"False",,"128",,,
"1762682122.802245000","172.17.21.86","172.17.23.255","110",,"137,137","17","0.000000000",,"96",,,,,"False",,"128",,,
"1762682122.802245000","172.17.21.86","224.0.0.252","71",,"55520,5355","17","0.000000000",,"57",,,,,"False",,"1",,,
"1762682122.802245000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682122.802245000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682122.802245000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682122.803886000","192.34.20.166","172.17.19.207","54","443,59143",,"6","0.001641000","0x0010","40",,"38","1","1484","True","66176","53",,,
"1762682122.803886000","192.34.20.166","172.17.19.207","2974","443,59143",,"6","0.000000000","0x0018","2960",,"38","1","1484","True","66176","53",,,
"1762682122.803886000","192.34.20.166","172.17.19.207","1230","443,59143",,"6","0.000000000","0x0018","1216",,"38","2921","1484","True","66176","53",,,
"1762682122.803886000","192.34.20.166","172.17.19.207","212","443,59137",,"6","0.000000000","0x0018","198",,"37","4235","2072","True","73088","53",,,
"1762682122.803886000","192.34.20.166","172.17.19.207","336","443,59137",,"6","0.000000000","0x0018","322",,"37","4393","2072","True","73088","53",,,
"1762682122.803886000","192.34.20.166","172.17.19.207","1514","443,59137",,"6","0.000000000","0x0010","1500",,"37","4675","2072","True","73088","53",,,
"1762682122.803886000","192.34.20.166","172.17.19.207","192","443,59143",,"6","0.000000000","0x0018","178",,"38","4097","1484","True","66176","53",,,
"1762682122.803886000","192.34.20.166","172.17.19.207","1370","443,59137",,"6","0.000000000","0x0018","1356",,"37","6135","2072","True","73088","53",,,
"1762682122.803975000","172.17.19.207","192.34.20.166","54","59143,443",,"6","0.000089000","0x0010","40",,"38","1484","4235","True","65280","128",,,
"1762682122.804019000","172.17.19.207","192.34.20.166","54","59137,443",,"6","0.000044000","0x0010","40",,"37","2072","7451","True","65280","128",,,
"1762682122.805286000","172.17.19.207","192.34.20.166","78","59137,443",,"6","0.001267000","0x0018","64",,"37","2072","7451","True","65280","128",,,
"1762682122.805339000","172.17.19.207","192.34.20.166","54","59137,443",,"6","0.000053000","0x0011","40",,"37","2096","7451","True","65280","128",,,
"1762682122.806326000","172.17.19.207","192.34.20.166","134","59143,443",,"6","0.000987000","0x0018","120",,"38","1484","4235","True","65280","128",,,
"1762682122.806404000","172.17.19.207","192.34.20.166","78","59143,443",,"6","0.000078000","0x0018","64",,"38","1564","4235","True","65280","128",,,
"1762682122.806461000","172.17.19.207","192.34.20.166","54","59143,443",,"6","0.000057000","0x0011","40",,"38","1588","4235","True","65280","128",,,
"1762682123.006487000",,,"60",,,,"0.200026000",,,,,,,,,,,,
"1762682123.006487000","172.17.22.28","224.0.0.251","299",,"5353,5353","17","0.000000000",,"285",,,,,"False",,"1",,,
"1762682123.006487000",,,"319",,"5353,5353",,"0.000000000",,,,,,,,,,,,
"1762682123.006487000","172.17.22.28","224.0.0.251","235",,"5353,5353","17","0.000000000",,"221",,,,,"False",,"1",,,
"1762682123.006487000",,,"255",,"5353,5353",,"0.000000000",,,,,,,,,,,,
"1762682123.006487000","172.17.17.101","224.0.0.251","512",,"5353,5353","17","0.000000000",,"498",,,,,"True",,"255",,,
"1762682123.006487000",,,"532",,"5353,5353",,"0.000000000",,,,,,,,,,,,
"1762682123.006487000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682123.006487000",,,"56",,,,"0.000000000",,,,,,,,,,,,
"1762682123.006487000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682123.006487000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682123.006487000","172.17.16.249","172.17.23.255","84",,"27036,27036","17","0.000000000",,"70",,,,,"False",,"128",,,
"1762682123.107412000","192.34.20.166","172.17.19.207","66","443,59143",,"6","0.100925000","0x0010","52",,"38","4235","1484","True","66944","53","1",,
"1762682123.107412000","192.34.20.166","172.17.19.207","66","443,59143",,"6","0.000000000","0x0010","52",,"38","4235","1484","True","66944","53","1",,
"1762682123.107412000","192.34.20.166","172.17.19.207","54","443,59143",,"6","0.000000000","0x0010","40",,"38","4235","1589","True","66944","53",,,
"1762682123.107412000","192.34.20.166","172.17.19.207","212","443,59143",,"6","0.000000000","0x0018","198",,"38","4235","1589","True","66944","53",,,
"1762682123.107412000","192.34.20.166","172.17.19.207","54","443,59143",,"6","0.000000000","0x0011","40",,"38","4393","1589","True","67584","53",,,
"1762682123.107412000","192.34.20.166","172.17.19.207","66","443,59137",,"6","0.000000000","0x0010","52",,"37","7451","2072","True","73088","53","1",,
"1762682123.107412000","192.34.20.166","172.17.19.207","54","443,59137",,"6","0.000000000","0x0010","40",,"37","7451","2097","True","73088","53",,,
"1762682123.107412000","192.34.20.166","172.17.19.207","54","443,59137",,"6","0.000000000","0x0011","40",,"37","7451","2097","True","73088","53",,,
"1762682123.107460000","172.17.19.207","192.34.20.166","54","59143,443",,"6","0.000048000","0x0014","40",,"38","1589","4393","True","0","128",,,
"1762682123.107524000","172.17.19.207","192.34.20.166","54","59137,443",,"6","0.000064000","0x0010","40",,"37","2097","7452","True","65280","128",,,
"1762682123.211443000",,,"60",,,,"0.103919000",,,,,,,,,,,,
"1762682123.211443000",,,"56",,,,"0.000000000",,,,,,,,,,,,
"1762682123.211443000","172.17.21.86","224.0.0.252","71",,"55520,5355","17","0.000000000",,"57",,,,,"False",,"1",,,
"1762682123.211443000",,,"56",,,,"0.000000000",,,,,,,,,,,,
"1762682123.211443000",,,"56",,,,"0.000000000",,,,,,,,,,,,
"1762682123.211443000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682123.211443000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682123.211443000",,,"56",,,,"0.000000000",,,,,,,,,,,,
"1762682123.211443000","172.17.17.249","172.17.23.255","92",,"137,137","17","0.000000000",,"78",,,,,"False",,"128",,,
"1762682123.309734000","172.17.19.207","192.34.20.166","400","59132,443",,"6","0.098291000","0x0018","386",,"36","2270","7414","True","65280","128",,,
"1762682123.309825000","172.17.19.207","192.34.20.166","420","59132,443",,"6","0.000091000","0x0018","406",,"36","2616","7414","True","65280","128",,,
"1762682123.309982000","172.17.19.207","192.34.20.166","400","59127,443",,"6","0.000157000","0x0018","386",,"35","3221","13492","True","65280","128",,,
"1762682123.310025000","172.17.19.207","192.34.20.166","338","59127,443",,"6","0.000043000","0x0018","324",,"35","3567","13492","True","65280","128",,,
"1762682123.314785000","172.17.19.207","192.34.20.166","66","59159,443",,"6","0.004760000","0x0002","52",,"40","0","0","True","65535","128",,,
"1762682123.353393000","172.17.19.207","185.199.109.154","55","63637,443",,"6","0.038608000","0x0010","41",,"41","1","1","True","255","128",,,
"1762682123.361024000","185.199.109.154","172.17.19.207","66","443,63637",,"6","0.007631000","0x0010","52",,"41","1","2","True","286","54",,,
"1762682123.416873000",,,"60",,,,"0.055849000",,,,,,,,,,,,
"1762682123.416873000",,,"56",,,,"0.000000000",,,,,,,,,,,,
"1762682123.416873000",,,"60",,,,"0.000000000",,,,,,,,,,,,
"1762682123.416873000","172.17.21.86","172.17.23.255","110",,"137,137","17","0.000000000",,"96",,,,,"False",,"128",,,
"1762682123.416873000","172.17.21.86","172.17.23.255","110",,"137,137","17","0.000000000",,"96",,,,,"False",,"128",,,
"1762682123.416873000","172.17.21.86","172.17.23.255","110",,"137,137","17","0.000000000",,"96",,,,,"False",,"128",,,
"1762682123.416873000",,,"56",,,,"0.000000000",,,,,,,,,,,,
"1762682123.416873000","172.17.17.11","224.0.0.251","513",,"5353,5353","17","0.000000000",,"499",,,,,"False",,"1",,,
"1762682123.527792000","172.17.19.207","172.17.16.1","66","59161,53",,"6","0.110919000","0x0002","52",,"42","0","0","True","65535","128",,,
"1762682123.528139000","172.17.19.207","172.17.16.1","66","59162,53",,"6","0.000347000","0x0002","52",,"43","0","0","True","65535","128",,,
"1762682123.530668000","172.17.16.1","172.17.19.207","66","53,59161",,"6","0.002529000","0x0012","52",,"42","0","1","True","42340","64",,,
"1762682123.530752000","172.17.19.207","172.17.16.1","54","59161,53",,"6","0.000084000","0x0010","40",,"42","1","1","True","65280","128",,,
"1762682123.530993000","172.17.19.207","172.17.16.1","56","59161,53",,"6","0.000241000","0x0018","42",,"42","1","1","True","65280","128",,,
"1762682123.531077000","172.17.19.207","172.17.16.1","95","59161,53",,"6","0.000084000","0x0018","81",,"42","3","1","True","65280","128",,,
